"","lake","date","day","atmp_C","RH_pct","irr_factor","ltmp_bot_C","ltmp_surf_C","area_m2","vol_m3","dV_m3","P_mm","E_mm","I_mm","P_m3","E_m3","I_m3","C_lake","dC_lake","C_pcpn","C_GWin","C_evap","C_ice","res_time","GWin_m3","C_lake_meas","C_lake_calc","P_lake","P_sed","ks","ks_tmp","kr","kr_tmp","dep","fd","sed","rel","TP_in"
"1282","Plainfield",2019-05-14,134,12.8,58.95,0.973484541695319,12.868125,13.1011666666667,196535.455534961,441342.552462208,593.271968501154,0,2.28363539591831,0,0,448.815322812566,0,0.0147771084337349,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3369.02711803212,NA,0.0137079898037318,0.0307828386111671,3.02291087288751,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00259332189044956,0.00291954104359505,0.000498673692650346
"1283","Plainfield",2019-05-15,135,16.65,57.05,0.975723357826659,13.391,13.7175833333333,196664.691250184,442331.33907638,988.786614172335,0,3.45047432498542,0,0,678.586467789945,0,0.0147409638554217,-3.61445783132516e-05,0,0.040025023890287,0,0,131,3376.57510745329,NA,0.0137279978623614,0.0308765322269831,3.02258612626605,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00265572456194959,0.00297803657683189,0.000514894871737121
"1284","Plainfield",2019-05-16,136,18.6,76.75,0.977864602435316,13.868,14.4094583333333,196987.780538243,444803.305611823,2471.96653544204,12.7,0.846789840989586,0,2501.74481283569,166.80725135887,0,0.0147048192771084,-3.61445783132533e-05,0,0.040025023890287,0,0,131,893.700268170593,NA,0.0137124324963945,0.0309630134707321,3.02226373514075,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00272000742221561,0.00303239536952583,-2.76622563359088e-05
"1285","Plainfield",2019-05-17,137,13.5,64.65,0.979908061398614,14.2975416666667,15.558375,197148.032825119,446029.401013393,1226.09540157055,0,-0.0927966766275403,0,0,-18.2946822498283,0,0.0146686746987952,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3404.8045878885,NA,0.013720457586979,0.0310412809676799,3.02195268820631,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00283720644528237,0.00308217319219883,0.000468907159044603
"1286","Plainfield",2019-05-18,138,8.25,79.6,0.98185353037236,15.03825,15.8420416666667,197297.946254778,447176.393485838,1146.9924724453,7.61,0.6820806308464,0,1501.43737099886,134.573107646158,0,0.0146325301204819,-3.61445783132533e-05,0,0.040025023890287,0,0,131,1912.12288461822,NA,0.0136995756637705,0.031050129785438,3.0217082237416,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00286213507524475,0.00317024404934101,0.000175631216823152
"1287","Plainfield",2019-05-19,139,7.6,100,0.983700814811277,14.2654166666667,14.36525,197701.161686275,450261.40772206,3085.01423622173,14.71,7.28302934659704,0,2908.1840884051,1439.86336241747,0,0.0145963855421687,-3.61445783132533e-05,0,0.040025023890287,0,0,131,528.925894206045,NA,0.0136646968621559,0.0311211405778839,3.0214000702613,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00270620324577494,0.0030778356155806,-1.55623227460611e-05
"1288","Plainfield",2019-05-20,140,9.8,69.95,0.98544972998846,13.569625,13.6667083333333,197863.998687455,451507.278855909,1245.87113384902,0,7.78278914547342,0,0,1539.93378126469,0,0.0145602409638554,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3446.62044928175,NA,0.0136981828818932,0.0312579818425875,3.02103010026756,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00264507978403089,0.00299685375080702,0.000581277073405979
"1289","Plainfield",2019-05-21,141,9.65,70.3,0.98710010101385,13.852,14.022,197851.075115933,451408.400194494,-98.8786614150158,0,1.53071392381671,0,0,302.853395522064,0,0.0145240963855422,-3.61445783132516e-05,0,0.040025023890287,0,0,131,3445.86565033965,NA,0.0137509239162211,0.0313735094064076,3.02067974262738,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00268964318663906,0.0030289568552084,0.00049524183914026
"1290","Plainfield",2019-05-22,142,16.2,74.65,0.98865176285172,13.322125,13.4975,198016.496831418,452674.047060633,1265.64686613879,7.87,5.65354352968932,0,1558.38983006326,1119.49488443301,0,0.0144879518072289,-3.61445783132533e-05,0,0.040025023890287,0,0,131,1897.13724673547,NA,0.0137681025595936,0.0314744620055728,3.02034110674609,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00264234244769126,0.00296801664998771,0.000236999449012639
"1291","Plainfield",2019-05-23,143,14.9,67.8,0.990104560337178,13.5304583333333,14.0337083333333,198094.038260553,453267.319029145,593.271968512388,0,1.75459884074192,0,0,347.57556988985,0,0.0144518072289157,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3460.05587045149,NA,0.0137938339928276,0.0315622529984392,3.02001685828434,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00269918032325704,0.00299137608887408,0.000498533581614665
"1292","Plainfield",2019-05-24,144,12.3,89.7,0.991458348191686,14.0339166666667,14.3474583333333,198168.994975381,453840.815265357,573.496236211387,7.11,0.212065284566009,0,1408.98155427496,42.0247643116142,0,0.0144156626506024,-3.61445783132533e-05,0,0.040025023890287,0,0,131,2055.45215004074,NA,0.0138044016017649,0.031614435335728,3.01972521355848,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00273211024404905,0.00304908487861605,0.000192680095961958
"1293","Plainfield",2019-05-25,145,20.2,69.05,0.992712991037588,14.4831666666667,14.6505,198401.619262783,455620.631170871,1779.8159055147,8.89,4.65196975501348,0,1763.79039524614,922.958332156165,0,0.0143795180722892,-3.61445783132533e-05,0,0.040025023890287,0,0,131,1714.22969002769,NA,0.0137999390728138,0.0316909558190005,3.01940876457171,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00276136072955993,0.00310146159400074,0.000183801376399761
"1294","Plainfield",2019-05-26,146,16.8,69.55,0.993868363411645,15.0165,15.5527916666667,198411.958120001,455699.734100008,79.102929136483,0,1.54570572822724,0,0,306.68650021487,0,0.0143433734939759,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3478.62392442754,NA,0.013842045225231,0.0317915129123571,3.01907008469279,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00286177053512588,0.00316484938993776,0.000496870910660514
"1295","Plainfield",2019-05-27,147,14.25,78.4021739130435,0.994924349777581,15.5170416666667,16.3705416666667,198722.123836536,458072.821974024,2373.08787401585,33.01,-1.9898485098338,0,6559.81730784407,-395.426921987139,0,0.0143072289156627,-3.61445783132516e-05,0,0.040025023890287,0,0,131,-3063.07820880572,NA,0.0138162560516565,0.031847744360381,3.01876451118244,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00294228044413339,0.00322553091258394,-0.000872297252163798
"1296","Plainfield",2019-05-28,148,14.2,87.35,0.99588084453764,15.7935416666667,15.9953333333333,199435.504984568,463530.924084261,5458.10211023758,0.75,4.16858213177479,0,149.576628738426,831.363282520152,0,0.0142710843373494,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3388.82737190479,NA,0.0137208965504266,0.0318903088884596,3.01848271446341,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00288254447969675,0.00325942690351073,0.000508327346358692
"1297","Plainfield",2019-05-29,149,17.45,72.75,0.996737752043143,15.9077916666667,16.1940833333333,199507.876985093,464084.644588194,553.720503932913,0,4.12628723151909,0,0,823.226805391069,0,0.0142349397590361,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3542.63087471904,NA,0.0137679731137095,0.032026329013832,3.01810737479044,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00291332467773672,0.00327325574120796,0.000539448153206256
"1298","Plainfield",2019-05-30,150,20.55,67.6,0.997494986604054,16.2853333333333,16.602,199515.631128007,464143.971785052,59.3271968579502,0,3.5022132156197,0,0,698.74628005921,0,0.0141987951807229,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3543.08375408437,NA,0.0138174656981931,0.0321443155751962,3.01774896018866,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00296730219383105,0.00332034205882851,0.00053025571930712
"1299","Plainfield",2019-05-31,151,20.7,68.7,0.998152472497548,16.713125,17.138625,199518.215842311,464163.747517331,19.7757322785328,0,3.54340423408031,0,0,706.973690791793,0,0.0141626506024096,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3543.23471387275,NA,0.0138644223316183,0.0322545096919526,3.01739743643468,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.0030358031624346,0.00337457556061089,0.000530133097916141
"1300","Plainfield",2019-06-01,152,16.45,82.85,0.998710143975583,16.9650833333333,17.6202083333333,199604.901307992,464817.941915946,654.194398615626,3.55,0.967292521098214,0,708.597399643373,193.076328209768,0,0.0141265060240964,-3.61445783132533e-05,0,0.040025023890287,0,0,131,2839.63116460049,NA,0.013891391748099,0.0323487453483737,3.01705967103396,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00309521273735601,0.00340678365733112,0.000352113189250148
"1301","Plainfield",2019-06-02,153,14.25,60.85,0.999167945271476,17.2079166666667,17.994875,199669.811775316,465262.243587209,444.301671263122,0,5.07912188575665,0,0,1014.14731091292,0,0.0140903614457831,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3551.62018005503,NA,0.0139115064196309,0.0324160103669486,3.01674967636093,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00314203162677617,0.00343813383707926,0.000551160614808042
"1302","Plainfield",2019-06-03,154,13.75,55.45,0.999525830605479,17.7360416666667,18.5912916666667,199593.17255714,464737.243753553,-524.999833656126,0,2.84358892223359,0,0,567.560934436941,0,0.0140542168674699,-3.61445783132516e-05,0,0.040025023890287,0,0,131,3547.61254773705,NA,0.0139438358701039,0.032467141869639,3.01645505973621,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00321808363825107,0.00350775648977002,0.000519459380825047
"1303","Plainfield",2019-06-04,155,17.8,81.2730769230769,0.999783764189357,18.051375,18.8191666666667,199610.802259567,464858.332976971,121.089223417977,5.08,2.62648790646139,0,1014.0228754786,524.27535813381,0,0.0140180722891566,-3.61445783132533e-05,0,0.040025023890287,0,0,131,2534.51401747538,NA,0.0139600387443602,0.0325104666958783,3.01616628117182,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00324851615785677,0.00354986438723165,0.00031270217171402
"1304","Plainfield",2019-06-05,156,22.65,78.45,0.999941720229966,18.1325,19.0965416666667,199843.889846772,466453.779887406,1595.44691043434,0,3.61803678049878,0,0,723.04254382357,0,0.0139819277108434,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3560.7158770031,NA,0.0139524036724676,0.0325661767118697,3.01586645060004,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00327951160648591,0.00356051261206351,0.000530673888062493
"1305","Plainfield",2019-06-06,157,21.6,72,0.999999682931835,18.5505416666667,19.6823333333333,199861.592701497,466574.953070481,121.17318307492,0,3.0296118155485,0,0,605.503042722798,0,0.0139457831325301,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3561.64086313344,NA,0.0139649651543898,0.0326010759419485,3.01558694431017,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00335283043953705,0.00361740952372373,0.000522651879154649
"1306","Plainfield",2019-06-07,158,21.15,67.3,0.99995764649874,19.11925,20.3547083333333,199861.592701497,466574.953070481,0,0,3.37387780696349,0,0,674.308592079957,0,0.0139096385542169,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3561.64086313344,NA,0.0139727754098898,0.0326193089077933,3.01532387315962,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00343737990499381,0.00369641886812204,0.00052727374579208
"1307","Plainfield",2019-06-08,159,21.55,57.25,0.999815615134291,19.63075,21.3642916666667,199849.790798347,466494.170948431,-80.7821220499463,0,1.84622708290837,0,0,368.96809628548,0,0.0138734939759036,-3.61445783132516e-05,0,0.040025023890287,0,0,131,3561.02420571321,NA,0.0139797039098367,0.0326317598806199,3.01506628061058,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.0035671269230312,0.00376892708040307,0.00050576242293351
"1308","Plainfield",2019-06-09,160,19.45,79.8,0.999573603041505,19.884375,21.9432083333333,199840.939370986,466433.584356899,-60.5865915316972,5.84,1.07532482611784,0,1167.07108592656,214.893923380331,0,0.0138373493975904,-3.61445783132533e-05,0,0.040025023890287,0,0,131,2393.49062672153,NA,0.0139611702821579,0.0325857089994714,3.01486522713319,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00363785930526133,0.00380531313434726,0.000261088912948301
"1309","Plainfield",2019-06-10,161,17.2,64.65,0.999231634421391,20.0700416666667,22.0325,199938.305071969,467100.036863782,666.452506883186,0,6.81015628824375,0,0,1361.61110554667,0,0.0138012048192771,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3565.64913636475,NA,0.0139144229228875,0.0325071649371014,3.01469941957988,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.0036374194821872,0.00383214843848087,0.000575647345787266
"1310","Plainfield",2019-06-11,162,16.5,62.2,0.998789743470524,20.3805,21.7905833333333,199864.543177284,466595.148600987,-504.888262794819,0.25,5.81237060777615,0,49.966135794321,1161.68679630025,0,0.0137650602409639,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3511.82889169413,NA,0.0139025878486999,0.0324563824082015,3.01450626910276,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00360263023025972,0.00387755209245064,0.000551941147580176
"1311","Plainfield",2019-06-12,163,13,97.775,0.998247974377632,20.3229166666667,21.3140416666667,200366.124061142,470028.388787994,3433.24018700706,17.02,3.84008418021526,0,3410.23143152064,769.42278325824,0,0.0137289156626506,-3.61445783132533e-05,0,0.040025023890287,0,0,131,177.771536326647,NA,0.0138469595917309,0.0324828567554047,3.01423093454776,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00352683247430882,0.00386869088149953,-0.000144304812664962
"1312","Plainfield",2019-06-13,164,13.8,67.05,0.997606381319174,20.1254583333333,20.3535833333333,200563.805938899,471381.48933229,1353.10054429603,0,11.2314848129025,0,0,2252.62934042066,0,0.0136927710843373,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3598.3319796358,NA,0.0138620876235454,0.0325798140828669,3.01389090913955,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00341001119124448,0.00383922781259952,0.000640938177187654
"1313","Plainfield",2019-06-14,165,15.15,77.5,0.996865028453919,19.7427083333333,20.0213333333333,200649.369736734,471967.159717135,585.670384844765,9.4,3.62399610894929,0,1886.1040755253,727.152535189051,0,0.0136566265060241,-3.61445783132516e-05,0,0.040025023890287,0,0,131,1716.69867040703,NA,0.0139278596010854,0.0327610913779007,3.01346214874891,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00338522002845755,0.00378304360004898,0.000159528559049069
"1314","Plainfield",2019-06-15,166,15.7,87.05,0.996023989916537,19.223375,19.5852083333333,200917.863033387,473804.952993708,1837.79327657266,26.41,4.01290286179513,0,5306.24076271175,806.263867552441,0,0.0136204819277108,-3.61445783132533e-05,0,0.040025023890287,0,0,131,-1689.4090604697,NA,0.0139540063109711,0.0329063688236867,3.01306285055167,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00333843830874848,0.00370834702504142,-0.000515627063840442
"1315","Plainfield",2019-06-16,167,12.6,85.15,0.99508334981018,18.5694583333333,18.7160416666667,201283.722031025,476309.198777175,2504.24578346737,20.06,5.72764754849019,0,4037.75146394236,1152.88221704198,0,0.0135843373493976,-3.61445783132533e-05,0,0.040025023890287,0,0,131,-401.80338167385,NA,0.0139556086334556,0.033023955934323,3.01269226609594,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00323538185162093,0.00361654584556042,-0.000236283382853421
"1316","Plainfield",2019-06-17,168,18.1363636363636,77.75,0.994043202198076,18.1562916666667,18.496125,201392.889635158,477056.433406108,747.234628933074,0,6.57108547460968,0,0,1323.36989177126,0,0.0135481927710843,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3641.65216340541,NA,0.0139969619517672,0.0331557919414517,3.01231275754445,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00321923253273734,0.00355954611077888,0.000578852623249174
"1317","Plainfield",2019-06-18,169,18.65,83.2,0.992903651094118,18.1296666666667,18.7487916666667,201463.701054057,477541.126138396,484.692732288095,0,1.47201888437416,0,0,296.558372467482,0,0.0135120481927711,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3645.35210792669,NA,0.0140254879350498,0.0332454296635156,3.0119738948285,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00325544031307973,0.00355553278877245,0.000507317742152937
"1318","Plainfield",2019-06-19,170,18.15,72.85,0.991664810452469,18.3574166666667,19.1600416666667,201502.057239292,477803.668035041,262.541896645038,0,3.85741577611603,0,0,777.277214514679,0,0.0134759036144578,-3.61445783132516e-05,0,0.040025023890287,0,0,131,3647.3562445423,NA,0.0140410684967905,0.033294320280466,3.01167534802306,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00330794924323851,0.00358620087273986,0.000540468970813678
"1319","Plainfield",2019-06-20,171,17.7,66.55,0.990326804156158,18.7350833333333,19.6395416666667,201499.106763505,477783.472504535,-20.195530506724,0,2.88142837497291,0,0,580.60524376006,0,0.0134397590361446,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3647.20208018729,NA,0.0140526788355903,0.0333209303003984,3.01139860220061,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00336866601136268,0.00363790403950945,0.000526530151229733
"1320","Plainfield",2019-06-21,172,18.2,61.05,0.988889766004701,19.0292083333333,20.5365833333333,201484.354384568,477682.494851978,-100.97765255667,0,0.715752576144524,0,0,144.212945703571,0,0.0134036144578313,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3646.43125841205,NA,0.0140618950300462,0.0333381771543328,3.01113078225252,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00348215980238764,0.00367862208799483,0.000495854965876882
"1321","Plainfield",2019-06-22,173,18.65,59.5,0.987353839700716,19.3552083333333,21.1315416666667,201466.651529843,477561.321668903,-121.17318307492,0,3.68038332896976,0,0,741.474505633795,0,0.0133674698795181,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3645.5062722817,NA,0.0140408293893796,0.0332827144820364,3.01093585658914,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00355265757201677,0.00372441160171253,0.000537305180126002
"1322","Plainfield",2019-06-23,174,20.1,77.6,0.985719178835553,19.5167083333333,21.3767083333333,201460.750578268,477520.930607878,-40.3910610249732,2.53,1.77132114074849,0,509.695698963019,356.851686530345,0,0.0133313253012048,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3135.50224460857,NA,0.0140077037732303,0.0332023568971749,3.0107652737177,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00357587880184237,0.00374721422272078,0.000409514706954388
"1323","Plainfield",2019-06-24,175,18.9,90.2,0.983985946873937,19.35325,21.2752916666667,201752.847681222,479520.288128551,1999.35752067255,5.33,2.24754288592845,0,1075.34267814091,453.448177521736,0,0.0132951807228916,-3.61445783132533e-05,0,0.040025023890287,0,0,131,2585.11753658085,NA,0.0139355881268534,0.0331216996965914,3.0105948132528,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00354442966825967,0.00372371156809238,0.000305942719229836
"1324","Plainfield",2019-06-25,176,19.95,68.1,0.982154317137618,19.4364583333333,21.0119166666667,202089.201920985,481822.578606893,2302.2904783425,0,7.48881485209169,0,0,1513.40861679323,0,0.0132590361445783,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3678.03495119766,NA,0.0138624616903918,0.0330509842881926,3.01041723281372,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00349236670151717,0.00373532908881621,0.00059494367645516
"1325","Plainfield",2019-06-26,177,20.25,65.5,0.980224472788045,19.877625,21.4335416666667,202041.994308386,481499.450118705,-323.128488188202,0,4.00139812227289,0,0,808.450456645848,0,0.0132228915662651,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3675.56832151683,NA,0.0138657031077197,0.0330442611434821,3.01017583527395,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00354692042176314,0.00379841611628935,0.000547174620944076
"1326","Plainfield",2019-06-27,178,21.7,72.75,0.978196606808045,20.136375,21.887,202198.36952512,482569.813235838,1070.3631171328,19.55,2.56991117250369,0,3952.97812421609,519.631848904634,0,0.0131867469879518,-3.61445783132516e-05,0,0.040025023890287,0,0,131,-269.239091881451,NA,0.0138448326123589,0.0330422955621185,3.00992361168529,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00360021059653526,0.00383577105070464,-0.000254520129078559
"1327","Plainfield",2019-06-28,179,22.9,77.65,0.976070921982524,20.3002083333333,22.5290833333333,203248.738905434,489759.42209804,7189.60886220232,15.5,1.73195092064514,0,3150.35545303423,352.016840467231,0,0.0131506024096386,-3.61445783132533e-05,0,0.040025023890287,0,0,131,588.266089698899,NA,0.0137053421295067,0.0330251517286223,3.00968776784914,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00364776507745199,0.00385951521644548,-9.90891621095836e-05
"1328","Plainfield",2019-06-29,180,24.65,72.55,0.973847630878195,20.5610833333333,22.943375,203257.590332796,489820.008689572,60.5865915316972,0,4.75220988473658,0,0,965.922729927252,0,0.0131144578313253,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3739.08403579826,NA,0.0136886191177924,0.0329874988887116,3.00947763369446,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00369837862680429,0.00389784141826229,0.000565055436949125
"1329","Plainfield",2019-06-30,181,20.8,93.1,0.971526955822315,20.563,23.228,203287.095090671,490021.963994697,201.955305124808,18.53,0.122563995850904,0,3766.90987203013,24.9156786792352,0,0.013078313253012,-3.61445783132533e-05,0,0.040025023890287,0,0,131,-26.284192681305,NA,0.0136627715900615,0.0329340048131767,3.00927748560942,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00372963453315167,0.00389786715848785,-0.000239624145513307
"1330","Plainfield",2019-07-01,182,22.6,81.3,0.969109128880456,20.40325,23.2891666666667,203434.618880041,491031.740520286,1009.77652558964,10.66,3.79265312840903,0,2168.61303726124,771.556943722085,0,0.0130421686746988,-3.61445783132516e-05,0,0.040025023890287,0,0,131,1579.72085984019,NA,0.013610361784489,0.0328514373460166,3.00910961514623,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00372356540744897,0.00387397078471193,0.000126635936644389
"1331","Plainfield",2019-07-02,183,22.5,88,0.966594391833298,20.3774166666667,23.5758333333333,204141.733321037,496090.587815623,5058.84729533672,27.94,1.67559709583291,0,5703.72002898978,342.059295491026,0,0.0130060240963855,-3.61445783132533e-05,0,0.040025023890287,0,0,131,-1916.76897696213,NA,0.0134759363120015,0.0327482531750298,3.00895752321148,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00372525589642788,0.00386995956328429,-0.000589732505137889
"1332","Plainfield",2019-07-03,184,22.95,73.55,0.963982996152448,20.427125,23.8876666666667,204188.063106142,496604.437110242,513.849294618936,0,4.78905852942547,0,0,977.868585225337,0,0.0129698795180723,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3790.87356572704,NA,0.0134228836184136,0.0326457064253236,3.0088144587932,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00375272357905306,0.00387712015595325,0.000573190168702316
"1333","Plainfield",2019-07-04,185,24.4,81.6,0.9612752029753,20.5522083333333,24.3192083333333,204295.548207586,497796.567473763,1192.13036352157,14.73,3.0268411189352,0,3009.27342509775,618.370165730131,0,0.012933734939759,-3.61445783132533e-05,0,0.040025023890287,0,0,131,790.700372411899,NA,0.0133464911667895,0.0325207159379503,3.00868995246467,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00379012787440127,0.00389550221766567,-3.83764576158507e-05
"1334","Plainfield",2019-07-05,186,23.9,80.45,0.958471283078914,20.6444166666667,24.70675,205031.265195053,505956.494272316,8159.92679855274,0,3.56002274733547,0,0,729.915968009359,0,0.0128975903614458,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3862.26331505585,NA,0.0131217278380249,0.0323805416184044,3.00858619629909,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00377895649070206,0.00390909323741882,0.000565822386821545
"1335","Plainfield",2019-07-06,187,21.15,74.7,0.955571516852944,20.7059583333333,25.087875,204971.963070119,505298.767175205,-657.727097111288,1.02,2.77741516184295,0,209.071402331521,569.29223798366,0,0.0128614457831325,-3.61445783132533e-05,0,0.040025023890287,0,0,131,3648.17109518913,NA,0.0130885321589447,0.0322659697696572,3.00845753996086,0.242866186754809,0.036871734809519,0.00126776271512805,0.0388821713714607,1.57534246575342e-05,0.625357211104793,0.00382177411533106,0.00391811315485314,0.00051764912419279
